Round: 1, Train time: 14.7855s, Encrypt+Serialize time: 0.4650s, Decrypt+Deserialize time: 0.1384s
Round: 2, Train time: 20.9335s, Encrypt+Serialize time: 0.5874s, Decrypt+Deserialize time: 0.1387s
Round: 3, Train time: 23.6099s, Encrypt+Serialize time: 0.5318s, Decrypt+Deserialize time: 0.1560s
Round: 4, Train time: 30.3576s, Encrypt+Serialize time: 0.5484s, Decrypt+Deserialize time: 0.1389s
Round: 5, Train time: 39.2118s, Encrypt+Serialize time: 0.6080s, Decrypt+Deserialize time: 0.1497s
Round: 6, Train time: 24.3761s, Encrypt+Serialize time: 0.6014s, Decrypt+Deserialize time: 0.1445s
Round: 7, Train time: 24.2085s, Encrypt+Serialize time: 0.6614s, Decrypt+Deserialize time: 0.1523s
Round: 8, Train time: 30.1480s, Encrypt+Serialize time: 0.6394s, Decrypt+Deserialize time: 0.1827s
Round: 9, Train time: 39.8938s, Encrypt+Serialize time: 0.6336s, Decrypt+Deserialize time: 0.1418s
Round: 10, Train time: 40.7782s, Encrypt+Serialize time: 0.6029s, Decrypt+Deserialize time: 0.1587s
Round: 11, Train time: 27.0240s, Encrypt+Serialize time: 0.8231s, Decrypt+Deserialize time: 0.1889s
Round: 12, Train time: 30.2897s, Encrypt+Serialize time: 0.5499s, Decrypt+Deserialize time: 0.1403s
Round: 13, Train time: 18.9598s, Encrypt+Serialize time: 0.5701s, Decrypt+Deserialize time: 0.1399s
Round: 14, Train time: 44.5023s, Encrypt+Serialize time: 0.6773s, Decrypt+Deserialize time: 0.1793s
Round: 15, Train time: 45.4746s, Encrypt+Serialize time: 0.6394s, Decrypt+Deserialize time: 0.1594s
Round: 16, Train time: 29.5418s, Encrypt+Serialize time: 0.6259s, Decrypt+Deserialize time: 0.1871s
Round: 17, Train time: 21.8139s, Encrypt+Serialize time: 0.5865s, Decrypt+Deserialize time: 0.1396s
Round: 18, Train time: 37.6098s, Encrypt+Serialize time: 0.5589s, Decrypt+Deserialize time: 0.1677s
Round: 19, Train time: 31.6209s, Encrypt+Serialize time: 0.6313s, Decrypt+Deserialize time: 0.1833s
Round: 20, Train time: 25.2752s, Encrypt+Serialize time: 0.5995s, Decrypt+Deserialize time: 0.1429s
Round: 21, Train time: 37.2133s, Encrypt+Serialize time: 0.6328s, Decrypt+Deserialize time: 0.1544s
Round: 22, Train time: 24.4806s, Encrypt+Serialize time: 0.5871s, Decrypt+Deserialize time: 0.1513s
Round: 23, Train time: 37.3785s, Encrypt+Serialize time: 0.7866s, Decrypt+Deserialize time: 0.2267s
Round: 24, Train time: 23.0800s, Encrypt+Serialize time: 0.6147s, Decrypt+Deserialize time: 0.1662s
Round: 25, Train time: 39.8406s, Encrypt+Serialize time: 0.5841s, Decrypt+Deserialize time: 0.1390s
Round: 26, Train time: 44.5925s, Encrypt+Serialize time: 0.6028s, Decrypt+Deserialize time: 0.1492s
Round: 27, Train time: 32.6928s, Encrypt+Serialize time: 0.5632s, Decrypt+Deserialize time: 0.1408s
Round: 28, Train time: 20.3067s, Encrypt+Serialize time: 0.6191s, Decrypt+Deserialize time: 0.1832s
Round: 29, Train time: 46.1743s, Encrypt+Serialize time: 0.7241s, Decrypt+Deserialize time: 0.1844s
Round: 30, Train time: 31.6497s, Encrypt+Serialize time: 0.6481s, Decrypt+Deserialize time: 0.1765s
Round: 31, Train time: 38.7102s, Encrypt+Serialize time: 0.5967s, Decrypt+Deserialize time: 0.1612s
Round: 32, Train time: 16.1249s, Encrypt+Serialize time: 0.5419s, Decrypt+Deserialize time: 0.1421s
Round: 33, Train time: 40.7468s, Encrypt+Serialize time: 0.5428s, Decrypt+Deserialize time: 0.1561s
Round: 34, Train time: 33.3880s, Encrypt+Serialize time: 0.5370s, Decrypt+Deserialize time: 0.1433s
Round: 35, Train time: 18.9955s, Encrypt+Serialize time: 0.6546s, Decrypt+Deserialize time: 0.1315s
Round: 36, Train time: 37.8330s, Encrypt+Serialize time: 0.5325s, Decrypt+Deserialize time: 0.1370s
Round: 37, Train time: 37.1044s, Encrypt+Serialize time: 0.5774s, Decrypt+Deserialize time: 0.1442s
Round: 38, Train time: 37.1792s, Encrypt+Serialize time: 0.5505s, Decrypt+Deserialize time: 0.1347s
Round: 39, Train time: 26.9754s, Encrypt+Serialize time: 0.5581s, Decrypt+Deserialize time: 0.1410s
Round: 40, Train time: 35.9553s, Encrypt+Serialize time: 0.6331s, Decrypt+Deserialize time: 0.1387s
Round: 41, Train time: 19.7536s, Encrypt+Serialize time: 0.5623s, Decrypt+Deserialize time: 0.1634s
Round: 42, Train time: 19.5708s, Encrypt+Serialize time: 0.5418s, Decrypt+Deserialize time: 0.1381s
Round: 43, Train time: 32.8626s, Encrypt+Serialize time: 0.5632s, Decrypt+Deserialize time: 0.1351s
Round: 44, Train time: 18.9724s, Encrypt+Serialize time: 0.6636s, Decrypt+Deserialize time: 0.1382s
Round: 45, Train time: 29.1518s, Encrypt+Serialize time: 0.6079s, Decrypt+Deserialize time: 0.1359s
Round: 46, Train time: 33.3794s, Encrypt+Serialize time: 0.5612s, Decrypt+Deserialize time: 0.1607s
Round: 47, Train time: 30.8521s, Encrypt+Serialize time: 0.6043s, Decrypt+Deserialize time: 0.1622s
Round: 48, Train time: 36.2156s, Encrypt+Serialize time: 0.7576s, Decrypt+Deserialize time: 0.2007s
Round: 49, Train time: 19.6665s, Encrypt+Serialize time: 0.6817s, Decrypt+Deserialize time: 0.1422s
Round: 50, Train time: 42.7890s, Encrypt+Serialize time: 0.6851s, Decrypt+Deserialize time: 0.1635s
Round: 51, Train time: 26.5874s, Encrypt+Serialize time: 0.6449s, Decrypt+Deserialize time: 0.1854s
Round: 52, Train time: 30.3253s, Encrypt+Serialize time: 0.6812s, Decrypt+Deserialize time: 0.1710s
Round: 53, Train time: 30.9706s, Encrypt+Serialize time: 0.5799s, Decrypt+Deserialize time: 0.1628s
Round: 54, Train time: 29.7337s, Encrypt+Serialize time: 0.6553s, Decrypt+Deserialize time: 0.1654s
Round: 55, Train time: 33.8087s, Encrypt+Serialize time: 0.6328s, Decrypt+Deserialize time: 0.1611s
Round: 56, Train time: 23.4975s, Encrypt+Serialize time: 0.6425s, Decrypt+Deserialize time: 0.1712s
Round: 57, Train time: 41.7249s, Encrypt+Serialize time: 0.6803s, Decrypt+Deserialize time: 0.1715s
Round: 58, Train time: 37.1278s, Encrypt+Serialize time: 0.7369s, Decrypt+Deserialize time: 0.1889s
Round: 59, Train time: 26.4521s, Encrypt+Serialize time: 0.5820s, Decrypt+Deserialize time: 0.1519s
Round: 60, Train time: 34.4455s, Encrypt+Serialize time: 0.6658s, Decrypt+Deserialize time: 0.2049s
Round: 61, Train time: 36.4020s, Encrypt+Serialize time: 0.5962s, Decrypt+Deserialize time: 0.1733s
Round: 62, Train time: 38.2054s, Encrypt+Serialize time: 0.5897s, Decrypt+Deserialize time: 0.1407s
Round: 63, Train time: 35.8351s, Encrypt+Serialize time: 0.6647s, Decrypt+Deserialize time: 0.1723s
Round: 64, Train time: 29.2634s, Encrypt+Serialize time: 0.6331s, Decrypt+Deserialize time: 0.1720s
Round: 65, Train time: 30.4713s, Encrypt+Serialize time: 0.6416s, Decrypt+Deserialize time: 0.1341s
Round: 66, Train time: 40.2420s, Encrypt+Serialize time: 0.6406s, Decrypt+Deserialize time: 0.1745s
Round: 67, Train time: 36.8474s, Encrypt+Serialize time: 0.5775s, Decrypt+Deserialize time: 0.1419s
Round: 68, Train time: 29.0650s, Encrypt+Serialize time: 0.5668s, Decrypt+Deserialize time: 0.1313s
Round: 69, Train time: 27.6462s, Encrypt+Serialize time: 0.6023s, Decrypt+Deserialize time: 0.1571s
Round: 70, Train time: 30.0272s, Encrypt+Serialize time: 0.5843s, Decrypt+Deserialize time: 0.1346s
Round: 71, Train time: 26.0216s, Encrypt+Serialize time: 0.7402s, Decrypt+Deserialize time: 0.2091s
Round: 72, Train time: 32.0421s, Encrypt+Serialize time: 0.5855s, Decrypt+Deserialize time: 0.1562s
Round: 73, Train time: 36.3403s, Encrypt+Serialize time: 0.6009s, Decrypt+Deserialize time: 0.1528s
Round: 74, Train time: 22.5603s, Encrypt+Serialize time: 0.6632s, Decrypt+Deserialize time: 0.1407s
Round: 75, Train time: 25.8854s, Encrypt+Serialize time: 0.5999s, Decrypt+Deserialize time: 0.1322s
Round: 76, Train time: 28.5489s, Encrypt+Serialize time: 0.6384s, Decrypt+Deserialize time: 0.1558s
Round: 77, Train time: 37.3724s, Encrypt+Serialize time: 0.5828s, Decrypt+Deserialize time: 0.1386s
Round: 78, Train time: 38.4374s, Encrypt+Serialize time: 0.6041s, Decrypt+Deserialize time: 0.1429s
Round: 79, Train time: 30.7005s, Encrypt+Serialize time: 0.6117s, Decrypt+Deserialize time: 0.1550s
Round: 80, Train time: 34.1057s, Encrypt+Serialize time: 0.6384s, Decrypt+Deserialize time: 0.1731s
Round: 81, Train time: 37.5754s, Encrypt+Serialize time: 0.5629s, Decrypt+Deserialize time: 0.1453s
Round: 82, Train time: 23.9262s, Encrypt+Serialize time: 0.6431s, Decrypt+Deserialize time: 0.1588s
Round: 83, Train time: 34.4086s, Encrypt+Serialize time: 0.6265s, Decrypt+Deserialize time: 0.1521s
Round: 84, Train time: 33.0610s, Encrypt+Serialize time: 0.6542s, Decrypt+Deserialize time: 0.1632s
Round: 85, Train time: 21.2447s, Encrypt+Serialize time: 0.6727s, Decrypt+Deserialize time: 0.1738s
Round: 86, Train time: 25.4448s, Encrypt+Serialize time: 0.6325s, Decrypt+Deserialize time: 0.1398s
Round: 87, Train time: 28.6437s, Encrypt+Serialize time: 0.7406s, Decrypt+Deserialize time: 0.1411s
Round: 88, Train time: 37.4958s, Encrypt+Serialize time: 0.5873s, Decrypt+Deserialize time: 0.1485s
Round: 89, Train time: 40.2081s, Encrypt+Serialize time: 0.5650s, Decrypt+Deserialize time: 0.1374s
Round: 90, Train time: 46.3890s, Encrypt+Serialize time: 0.6683s, Decrypt+Deserialize time: 0.1723s
Round: 91, Train time: 25.1134s, Encrypt+Serialize time: 0.6847s, Decrypt+Deserialize time: 0.1951s
Round: 92, Train time: 29.9072s, Encrypt+Serialize time: 0.6291s, Decrypt+Deserialize time: 0.1964s
Round: 93, Train time: 30.7344s, Encrypt+Serialize time: 0.6002s, Decrypt+Deserialize time: 0.2215s
Round: 94, Train time: 36.9413s, Encrypt+Serialize time: 0.7074s, Decrypt+Deserialize time: 0.1588s
Round: 95, Train time: 30.3090s, Encrypt+Serialize time: 0.6927s, Decrypt+Deserialize time: 0.1575s
Round: 96, Train time: 38.6664s, Encrypt+Serialize time: 0.6573s, Decrypt+Deserialize time: 0.1701s
Round: 97, Train time: 22.7869s, Encrypt+Serialize time: 0.5945s, Decrypt+Deserialize time: 0.1816s
Round: 98, Train time: 37.6144s, Encrypt+Serialize time: 0.6698s, Decrypt+Deserialize time: 0.1955s
Round: 99, Train time: 27.3542s, Encrypt+Serialize time: 0.7201s, Decrypt+Deserialize time: 0.1738s
Round: 100, Train time: 41.1671s, Encrypt+Serialize time: 0.6410s, Decrypt+Deserialize time: 0.1454s
Round: 101, Train time: 28.0874s, Encrypt+Serialize time: 0.6127s, Decrypt+Deserialize time: 0.1557s
Round: 102, Train time: 41.7007s, Encrypt+Serialize time: 0.6535s, Decrypt+Deserialize time: 0.1636s
Round: 103, Train time: 31.2886s, Encrypt+Serialize time: 0.6644s, Decrypt+Deserialize time: 0.1920s
Round: 104, Train time: 41.8764s, Encrypt+Serialize time: 0.7063s, Decrypt+Deserialize time: 0.1460s
Round: 105, Train time: 32.7657s, Encrypt+Serialize time: 0.6334s, Decrypt+Deserialize time: 0.1737s
Round: 106, Train time: 40.3929s, Encrypt+Serialize time: 0.7669s, Decrypt+Deserialize time: 0.2047s
Round: 107, Train time: 23.3898s, Encrypt+Serialize time: 0.6126s, Decrypt+Deserialize time: 0.1576s
Round: 108, Train time: 36.2695s, Encrypt+Serialize time: 0.6865s, Decrypt+Deserialize time: 0.1590s
Round: 109, Train time: 28.8189s, Encrypt+Serialize time: 0.7278s, Decrypt+Deserialize time: 0.1861s
Round: 110, Train time: 34.6603s, Encrypt+Serialize time: 0.5912s, Decrypt+Deserialize time: 0.1509s
Round: 111, Train time: 42.2976s, Encrypt+Serialize time: 0.6522s, Decrypt+Deserialize time: 0.1581s
Round: 112, Train time: 39.2508s, Encrypt+Serialize time: 0.6885s, Decrypt+Deserialize time: 0.1926s
Round: 113, Train time: 36.5390s, Encrypt+Serialize time: 0.6960s, Decrypt+Deserialize time: 0.2038s
Round: 114, Train time: 32.7733s, Encrypt+Serialize time: 0.6386s, Decrypt+Deserialize time: 0.1712s
Round: 115, Train time: 21.3176s, Encrypt+Serialize time: 0.6336s, Decrypt+Deserialize time: 0.1712s
Round: 116, Train time: 24.7116s, Encrypt+Serialize time: 0.6660s, Decrypt+Deserialize time: 0.1651s
Round: 117, Train time: 36.0011s, Encrypt+Serialize time: 0.5874s, Decrypt+Deserialize time: 0.1437s
