Deserialize time: 0.2388s, Aggregation+Serialization time: 0.3061s 
Deserialize time: 0.0689s, Aggregation+Serialization time: 0.0919s 
Deserialize time: 0.0649s, Aggregation+Serialization time: 0.0866s 
Deserialize time: 0.0586s, Aggregation+Serialization time: 0.0784s 
Deserialize time: 0.0575s, Aggregation+Serialization time: 0.0773s 
Deserialize time: 0.0695s, Aggregation+Serialization time: 0.1453s 
Deserialize time: 0.0628s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.1098s, Aggregation+Serialization time: 0.0898s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0787s 
Deserialize time: 0.0651s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0603s, Aggregation+Serialization time: 0.0857s 
Deserialize time: 0.0603s, Aggregation+Serialization time: 0.0773s 
Deserialize time: 0.0571s, Aggregation+Serialization time: 0.0820s 
Deserialize time: 0.0661s, Aggregation+Serialization time: 0.1517s 
Deserialize time: 0.0590s, Aggregation+Serialization time: 0.0803s 
Deserialize time: 0.0562s, Aggregation+Serialization time: 0.0784s 
Deserialize time: 0.0565s, Aggregation+Serialization time: 0.0764s 
Deserialize time: 0.0612s, Aggregation+Serialization time: 0.0872s 
Deserialize time: 0.0575s, Aggregation+Serialization time: 0.0818s 
Deserialize time: 0.0684s, Aggregation+Serialization time: 0.0902s 
Deserialize time: 0.0589s, Aggregation+Serialization time: 0.0832s 
Deserialize time: 0.0573s, Aggregation+Serialization time: 0.0878s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0952s 
Deserialize time: 0.0705s, Aggregation+Serialization time: 0.0897s 
Deserialize time: 0.0584s, Aggregation+Serialization time: 0.0798s 
Deserialize time: 0.0681s, Aggregation+Serialization time: 0.0864s 
Deserialize time: 0.0625s, Aggregation+Serialization time: 0.0871s 
Deserialize time: 0.0737s, Aggregation+Serialization time: 0.0976s 
Deserialize time: 0.0789s, Aggregation+Serialization time: 0.0883s 
Deserialize time: 0.0931s, Aggregation+Serialization time: 0.0850s 
Deserialize time: 0.0597s, Aggregation+Serialization time: 0.0806s 
Deserialize time: 0.0625s, Aggregation+Serialization time: 0.0807s 
Deserialize time: 0.0627s, Aggregation+Serialization time: 0.0858s 
Deserialize time: 0.0626s, Aggregation+Serialization time: 0.0800s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0808s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0775s 
Deserialize time: 0.0613s, Aggregation+Serialization time: 0.0836s 
Deserialize time: 0.0673s, Aggregation+Serialization time: 0.0811s 
Deserialize time: 0.0560s, Aggregation+Serialization time: 0.0786s 
Deserialize time: 0.0826s, Aggregation+Serialization time: 0.0925s 
Deserialize time: 0.0678s, Aggregation+Serialization time: 0.0914s 
Deserialize time: 0.0562s, Aggregation+Serialization time: 0.0830s 
Deserialize time: 0.0571s, Aggregation+Serialization time: 0.0892s 
Deserialize time: 0.0900s, Aggregation+Serialization time: 0.0898s 
Deserialize time: 0.0609s, Aggregation+Serialization time: 0.0841s 
Deserialize time: 0.0755s, Aggregation+Serialization time: 0.0860s 
Deserialize time: 0.0810s, Aggregation+Serialization time: 0.1015s 
Deserialize time: 0.1036s, Aggregation+Serialization time: 0.0924s 
Deserialize time: 0.0642s, Aggregation+Serialization time: 0.0951s 
Deserialize time: 0.0939s, Aggregation+Serialization time: 0.0939s 
Deserialize time: 0.0731s, Aggregation+Serialization time: 0.0992s 
Deserialize time: 0.0892s, Aggregation+Serialization time: 0.0854s 
Deserialize time: 0.0651s, Aggregation+Serialization time: 0.0881s 
Deserialize time: 0.0691s, Aggregation+Serialization time: 0.0845s 
Deserialize time: 0.0618s, Aggregation+Serialization time: 0.0786s 
Deserialize time: 0.0707s, Aggregation+Serialization time: 0.0763s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0774s 
Deserialize time: 0.0712s, Aggregation+Serialization time: 0.0754s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0699s, Aggregation+Serialization time: 0.0747s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0784s 
Deserialize time: 0.0817s, Aggregation+Serialization time: 0.0866s 
Deserialize time: 0.0922s, Aggregation+Serialization time: 0.0953s 
Deserialize time: 0.0771s, Aggregation+Serialization time: 0.0942s 
Deserialize time: 0.0694s, Aggregation+Serialization time: 0.0866s 
Deserialize time: 0.0753s, Aggregation+Serialization time: 0.0979s 
Deserialize time: 0.0570s, Aggregation+Serialization time: 0.0805s 
Deserialize time: 0.0700s, Aggregation+Serialization time: 0.0774s 
Deserialize time: 0.0547s, Aggregation+Serialization time: 0.0887s 
Deserialize time: 0.0705s, Aggregation+Serialization time: 0.0888s 
Deserialize time: 0.0582s, Aggregation+Serialization time: 0.0743s 
Deserialize time: 0.0814s, Aggregation+Serialization time: 0.1166s 
Deserialize time: 0.0774s, Aggregation+Serialization time: 0.1242s 
Deserialize time: 0.0886s, Aggregation+Serialization time: 0.0978s 
Deserialize time: 0.0687s, Aggregation+Serialization time: 0.0916s 
Deserialize time: 0.0890s, Aggregation+Serialization time: 0.0854s 
Deserialize time: 0.0701s, Aggregation+Serialization time: 0.0984s 
Deserialize time: 0.0819s, Aggregation+Serialization time: 0.0953s 
Deserialize time: 0.0655s, Aggregation+Serialization time: 0.0913s 
Deserialize time: 0.0871s, Aggregation+Serialization time: 0.0874s 
Deserialize time: 0.0754s, Aggregation+Serialization time: 0.0794s 
Deserialize time: 0.0742s, Aggregation+Serialization time: 0.0769s 
Deserialize time: 0.0572s, Aggregation+Serialization time: 0.0785s 
Deserialize time: 0.1115s, Aggregation+Serialization time: 0.0748s 
Deserialize time: 0.0613s, Aggregation+Serialization time: 0.0809s 
Deserialize time: 0.0975s, Aggregation+Serialization time: 0.0807s 
Deserialize time: 0.0569s, Aggregation+Serialization time: 0.0786s 
Deserialize time: 0.0784s, Aggregation+Serialization time: 0.0763s 
Deserialize time: 0.0562s, Aggregation+Serialization time: 0.0839s 
Deserialize time: 0.0811s, Aggregation+Serialization time: 0.0798s 
Deserialize time: 0.0605s, Aggregation+Serialization time: 0.1001s 
Deserialize time: 0.0908s, Aggregation+Serialization time: 0.0916s 
Deserialize time: 0.0627s, Aggregation+Serialization time: 0.0924s 
Deserialize time: 0.1142s, Aggregation+Serialization time: 0.0988s 
Deserialize time: 0.0620s, Aggregation+Serialization time: 0.0963s 
Deserialize time: 0.0944s, Aggregation+Serialization time: 0.0968s 
Deserialize time: 0.0662s, Aggregation+Serialization time: 0.0841s 
Deserialize time: 0.1028s, Aggregation+Serialization time: 0.0978s 
Deserialize time: 0.0717s, Aggregation+Serialization time: 0.0915s 
Deserialize time: 0.0856s, Aggregation+Serialization time: 0.0969s 
Deserialize time: 0.0573s, Aggregation+Serialization time: 0.0817s 
Deserialize time: 0.0734s, Aggregation+Serialization time: 0.0770s 
Deserialize time: 0.0753s, Aggregation+Serialization time: 0.0782s 
Deserialize time: 0.0675s, Aggregation+Serialization time: 0.0759s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0762s 
Deserialize time: 0.0594s, Aggregation+Serialization time: 0.0790s 
Deserialize time: 0.0532s, Aggregation+Serialization time: 0.0793s 
Deserialize time: 0.0784s, Aggregation+Serialization time: 0.0924s 
Deserialize time: 0.0714s, Aggregation+Serialization time: 0.1011s 
Deserialize time: 0.0976s, Aggregation+Serialization time: 0.1080s 
Deserialize time: 0.0609s, Aggregation+Serialization time: 0.0918s 
Deserialize time: 0.0891s, Aggregation+Serialization time: 0.1164s 
Deserialize time: 0.0741s, Aggregation+Serialization time: 0.1056s 
Deserialize time: 0.0811s, Aggregation+Serialization time: 0.1052s 
Deserialize time: 0.0690s, Aggregation+Serialization time: 0.0862s 
Deserialize time: 0.0793s, Aggregation+Serialization time: 0.0798s 
Deserialize time: 0.0687s, Aggregation+Serialization time: 0.0823s 
Deserialize time: 0.1024s, Aggregation+Serialization time: 0.0848s 
Deserialize time: 0.0833s, Aggregation+Serialization time: 0.0876s 
Deserialize time: 0.0752s, Aggregation+Serialization time: 0.0746s 
Deserialize time: 0.0605s, Aggregation+Serialization time: 0.0811s 
Deserialize time: 0.0837s, Aggregation+Serialization time: 0.0794s 
Deserialize time: 0.0702s, Aggregation+Serialization time: 0.1038s 
Deserialize time: 0.0761s, Aggregation+Serialization time: 0.0807s 
Deserialize time: 0.0636s, Aggregation+Serialization time: 0.0904s 
Deserialize time: 0.0850s, Aggregation+Serialization time: 0.0794s 
Deserialize time: 0.0551s, Aggregation+Serialization time: 0.0785s 
Deserialize time: 0.0825s, Aggregation+Serialization time: 0.0787s 
Deserialize time: 0.0570s, Aggregation+Serialization time: 0.0784s 
Deserialize time: 0.0784s, Aggregation+Serialization time: 0.0812s 
Deserialize time: 0.0605s, Aggregation+Serialization time: 0.0946s 
Deserialize time: 0.0870s, Aggregation+Serialization time: 0.0951s 
Deserialize time: 0.0731s, Aggregation+Serialization time: 0.0863s 
Deserialize time: 0.0829s, Aggregation+Serialization time: 0.0935s 
Deserialize time: 0.0542s, Aggregation+Serialization time: 0.0799s 
Deserialize time: 0.0784s, Aggregation+Serialization time: 0.0906s 
Deserialize time: 0.0600s, Aggregation+Serialization time: 0.0779s 
Deserialize time: 0.0672s, Aggregation+Serialization time: 0.0800s 
Deserialize time: 0.0579s, Aggregation+Serialization time: 0.0789s 
Deserialize time: 0.0713s, Aggregation+Serialization time: 0.0945s 
Deserialize time: 0.0607s, Aggregation+Serialization time: 0.0841s 
Deserialize time: 0.0779s, Aggregation+Serialization time: 0.0811s 
Deserialize time: 0.0716s, Aggregation+Serialization time: 0.0949s 
Deserialize time: 0.0831s, Aggregation+Serialization time: 0.1008s 
Deserialize time: 0.0558s, Aggregation+Serialization time: 0.0778s 
Deserialize time: 0.0878s, Aggregation+Serialization time: 0.0770s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0779s 
Deserialize time: 0.0736s, Aggregation+Serialization time: 0.0899s 
Deserialize time: 0.0589s, Aggregation+Serialization time: 0.0817s 
Deserialize time: 0.0858s, Aggregation+Serialization time: 0.0863s 
Deserialize time: 0.0738s, Aggregation+Serialization time: 0.0904s 
Deserialize time: 0.0955s, Aggregation+Serialization time: 0.0998s 
Deserialize time: 0.0675s, Aggregation+Serialization time: 0.0865s 
Deserialize time: 0.1035s, Aggregation+Serialization time: 0.1010s 
Deserialize time: 0.0611s, Aggregation+Serialization time: 0.0923s 
Deserialize time: 0.1028s, Aggregation+Serialization time: 0.0909s 
Deserialize time: 0.0583s, Aggregation+Serialization time: 0.0809s 
Deserialize time: 0.0823s, Aggregation+Serialization time: 0.0881s 
Deserialize time: 0.0569s, Aggregation+Serialization time: 0.0786s 
Deserialize time: 0.0806s, Aggregation+Serialization time: 0.0854s 
Deserialize time: 0.0591s, Aggregation+Serialization time: 0.1040s 
Deserialize time: 0.0639s, Aggregation+Serialization time: 0.0846s 
Deserialize time: 0.0607s, Aggregation+Serialization time: 0.0901s 
Deserialize time: 0.0719s, Aggregation+Serialization time: 0.0862s 
Deserialize time: 0.0708s, Aggregation+Serialization time: 0.0841s 
Deserialize time: 0.0848s, Aggregation+Serialization time: 0.0899s 
Deserialize time: 0.0749s, Aggregation+Serialization time: 0.0946s 
Deserialize time: 0.0940s, Aggregation+Serialization time: 0.0908s 
Deserialize time: 0.0810s, Aggregation+Serialization time: 0.0833s 
Deserialize time: 0.0926s, Aggregation+Serialization time: 0.0868s 
Deserialize time: 0.0789s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0907s, Aggregation+Serialization time: 0.0833s 
Deserialize time: 0.0765s, Aggregation+Serialization time: 0.0944s 
Deserialize time: 0.0717s, Aggregation+Serialization time: 0.0871s 
Deserialize time: 0.0586s, Aggregation+Serialization time: 0.0825s 
Deserialize time: 0.0683s, Aggregation+Serialization time: 0.0758s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0811s 
Deserialize time: 0.1051s, Aggregation+Serialization time: 0.0828s 
Deserialize time: 0.0705s, Aggregation+Serialization time: 0.1049s 
Deserialize time: 0.0760s, Aggregation+Serialization time: 0.0962s 
Deserialize time: 0.0666s, Aggregation+Serialization time: 0.0950s 
Deserialize time: 0.0847s, Aggregation+Serialization time: 0.0778s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.0843s 
Deserialize time: 0.0886s, Aggregation+Serialization time: 0.0938s 
Deserialize time: 0.0789s, Aggregation+Serialization time: 0.0909s 
Deserialize time: 0.0816s, Aggregation+Serialization time: 0.1048s 
Deserialize time: 0.0685s, Aggregation+Serialization time: 0.1001s 
Deserialize time: 0.0637s, Aggregation+Serialization time: 0.0855s 
Deserialize time: 0.0613s, Aggregation+Serialization time: 0.1075s 
Deserialize time: 0.0924s, Aggregation+Serialization time: 0.0997s 
Deserialize time: 0.0559s, Aggregation+Serialization time: 0.0887s 
Deserialize time: 0.0753s, Aggregation+Serialization time: 0.0771s 
Deserialize time: 0.0873s, Aggregation+Serialization time: 0.0846s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0880s 
Deserialize time: 0.0613s, Aggregation+Serialization time: 0.0826s 
Deserialize time: 0.0560s, Aggregation+Serialization time: 0.0884s 
Deserialize time: 0.0632s, Aggregation+Serialization time: 0.0896s 
Deserialize time: 0.0658s, Aggregation+Serialization time: 0.0873s 
Deserialize time: 0.0644s, Aggregation+Serialization time: 0.0829s 
Deserialize time: 0.0627s, Aggregation+Serialization time: 0.0819s 
Deserialize time: 0.0670s, Aggregation+Serialization time: 0.0849s 
Deserialize time: 0.0727s, Aggregation+Serialization time: 0.1270s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0991s 
Deserialize time: 0.0773s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0651s, Aggregation+Serialization time: 0.0789s 
Deserialize time: 0.0877s, Aggregation+Serialization time: 0.0805s 
Deserialize time: 0.0545s, Aggregation+Serialization time: 0.0809s 
Deserialize time: 0.0786s, Aggregation+Serialization time: 0.0826s 
Deserialize time: 0.0664s, Aggregation+Serialization time: 0.0913s 
Deserialize time: 0.0717s, Aggregation+Serialization time: 0.0840s 
Deserialize time: 0.0650s, Aggregation+Serialization time: 0.0908s 
Deserialize time: 0.0993s, Aggregation+Serialization time: 0.1055s 
Deserialize time: 0.0664s, Aggregation+Serialization time: 0.1099s 
Deserialize time: 0.0989s, Aggregation+Serialization time: 0.1007s 
Deserialize time: 0.0911s, Aggregation+Serialization time: 0.1464s 
Deserialize time: 0.0941s, Aggregation+Serialization time: 0.0882s 
Deserialize time: 0.0695s, Aggregation+Serialization time: 0.1286s 
Deserialize time: 0.0992s, Aggregation+Serialization time: 0.0766s 
Deserialize time: 0.0835s, Aggregation+Serialization time: 0.0858s 
Deserialize time: 0.0796s, Aggregation+Serialization time: 0.0751s 
Deserialize time: 0.0687s, Aggregation+Serialization time: 0.0901s 
Deserialize time: 0.0816s, Aggregation+Serialization time: 0.0839s 
Deserialize time: 0.0675s, Aggregation+Serialization time: 0.0830s 
Deserialize time: 0.0759s, Aggregation+Serialization time: 0.1265s 
Deserialize time: 0.0573s, Aggregation+Serialization time: 0.0768s 
Deserialize time: 0.0764s, Aggregation+Serialization time: 0.0794s 
Deserialize time: 0.0547s, Aggregation+Serialization time: 0.0939s 
Deserialize time: 0.0729s, Aggregation+Serialization time: 0.0925s 
Deserialize time: 0.0577s, Aggregation+Serialization time: 0.0805s 
Deserialize time: 0.0705s, Aggregation+Serialization time: 0.0845s 
Deserialize time: 0.0752s, Aggregation+Serialization time: 0.0911s 
Deserialize time: 0.0745s, Aggregation+Serialization time: 0.0998s 
Deserialize time: 0.0671s, Aggregation+Serialization time: 0.0972s 
Deserialize time: 0.0755s, Aggregation+Serialization time: 0.0912s 
Deserialize time: 0.0552s, Aggregation+Serialization time: 0.0870s 
Deserialize time: 0.0702s, Aggregation+Serialization time: 0.0879s 
Deserialize time: 0.0533s, Aggregation+Serialization time: 0.0776s 
Deserialize time: 0.0608s, Aggregation+Serialization time: 0.0846s 
Deserialize time: 0.0781s, Aggregation+Serialization time: 0.0866s 
Deserialize time: 0.0779s, Aggregation+Serialization time: 0.0986s 
Deserialize time: 0.0634s, Aggregation+Serialization time: 0.0928s 
Deserialize time: 0.0854s, Aggregation+Serialization time: 0.0962s 
Deserialize time: 0.0704s, Aggregation+Serialization time: 0.1011s 
Deserialize time: 0.0844s, Aggregation+Serialization time: 0.0989s 
Deserialize time: 0.0751s, Aggregation+Serialization time: 0.1069s 
Deserialize time: 0.0977s, Aggregation+Serialization time: 0.1096s 
Deserialize time: 0.0739s, Aggregation+Serialization time: 0.0962s 
Deserialize time: 0.0940s, Aggregation+Serialization time: 0.0964s 
Deserialize time: 0.0614s, Aggregation+Serialization time: 0.0812s 
Deserialize time: 0.0924s, Aggregation+Serialization time: 0.0893s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.0881s 
Deserialize time: 0.0668s, Aggregation+Serialization time: 0.0799s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0845s 
Deserialize time: 0.0741s, Aggregation+Serialization time: 0.0785s 
Deserialize time: 0.0667s, Aggregation+Serialization time: 0.0819s 
Deserialize time: 0.0788s, Aggregation+Serialization time: 0.0789s 
Deserialize time: 0.0637s, Aggregation+Serialization time: 0.0942s 
Deserialize time: 0.0907s, Aggregation+Serialization time: 0.0950s 
Deserialize time: 0.0763s, Aggregation+Serialization time: 0.0949s 
Deserialize time: 0.1042s, Aggregation+Serialization time: 0.0892s 
Deserialize time: 0.0641s, Aggregation+Serialization time: 0.0825s 
Deserialize time: 0.0807s, Aggregation+Serialization time: 0.0812s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0846s 
Deserialize time: 0.0599s, Aggregation+Serialization time: 0.0752s 
Deserialize time: 0.0624s, Aggregation+Serialization time: 0.1110s 
Deserialize time: 0.0820s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0718s, Aggregation+Serialization time: 0.0822s 
Deserialize time: 0.0957s, Aggregation+Serialization time: 0.0788s 
Deserialize time: 0.0552s, Aggregation+Serialization time: 0.0784s 
Deserialize time: 0.0585s, Aggregation+Serialization time: 0.1027s 
Deserialize time: 0.0696s, Aggregation+Serialization time: 0.0933s 
Deserialize time: 0.0833s, Aggregation+Serialization time: 0.0907s 
Deserialize time: 0.0688s, Aggregation+Serialization time: 0.0910s 
Deserialize time: 0.0846s, Aggregation+Serialization time: 0.0964s 
Deserialize time: 0.0717s, Aggregation+Serialization time: 0.0905s 
Deserialize time: 0.0939s, Aggregation+Serialization time: 0.1005s 
Deserialize time: 0.0641s, Aggregation+Serialization time: 0.0982s 
Deserialize time: 0.0969s, Aggregation+Serialization time: 0.1030s 
Deserialize time: 0.0752s, Aggregation+Serialization time: 0.1032s 
Deserialize time: 0.0796s, Aggregation+Serialization time: 0.1013s 
Deserialize time: 0.0727s, Aggregation+Serialization time: 0.1051s 
Deserialize time: 0.0921s, Aggregation+Serialization time: 0.0993s 
Deserialize time: 0.0580s, Aggregation+Serialization time: 0.0761s 
Deserialize time: 0.0706s, Aggregation+Serialization time: 0.1423s 
Deserialize time: 0.0633s, Aggregation+Serialization time: 0.0937s 
Deserialize time: 0.0642s, Aggregation+Serialization time: 0.0781s 
Deserialize time: 0.0546s, Aggregation+Serialization time: 0.0871s 
Deserialize time: 0.0922s, Aggregation+Serialization time: 0.0840s 
Deserialize time: 0.0565s, Aggregation+Serialization time: 0.1315s 
Deserialize time: 0.1516s, Aggregation+Serialization time: 0.0795s 
Deserialize time: 0.0691s, Aggregation+Serialization time: 0.0910s 
Deserialize time: 0.0789s, Aggregation+Serialization time: 0.0854s 
Deserialize time: 0.0721s, Aggregation+Serialization time: 0.0976s 
Deserialize time: 0.0657s, Aggregation+Serialization time: 0.1021s 
Deserialize time: 0.0780s, Aggregation+Serialization time: 0.0968s 
Deserialize time: 0.0782s, Aggregation+Serialization time: 0.0821s 
Deserialize time: 0.0684s, Aggregation+Serialization time: 0.0823s 
Deserialize time: 0.0759s, Aggregation+Serialization time: 0.0789s 
Deserialize time: 0.0620s, Aggregation+Serialization time: 0.0904s 
Deserialize time: 0.0748s, Aggregation+Serialization time: 0.0894s 
Deserialize time: 0.0711s, Aggregation+Serialization time: 0.0802s 
Deserialize time: 0.0765s, Aggregation+Serialization time: 0.0857s 
Deserialize time: 0.0706s, Aggregation+Serialization time: 0.0794s 
Deserialize time: 0.0728s, Aggregation+Serialization time: 0.0815s 
Deserialize time: 0.0685s, Aggregation+Serialization time: 0.0776s 
Deserialize time: 0.1052s, Aggregation+Serialization time: 0.0762s 
Deserialize time: 0.0772s, Aggregation+Serialization time: 0.0761s 
Deserialize time: 0.0676s, Aggregation+Serialization time: 0.0739s 
Deserialize time: 0.0669s, Aggregation+Serialization time: 0.0790s 
Deserialize time: 0.0647s, Aggregation+Serialization time: 0.0832s 
Deserialize time: 0.0693s, Aggregation+Serialization time: 0.0757s 
Deserialize time: 0.0656s, Aggregation+Serialization time: 0.0756s 
Deserialize time: 0.0539s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0552s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.1003s, Aggregation+Serialization time: 0.0745s 
Deserialize time: 0.0834s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0882s, Aggregation+Serialization time: 0.0746s 
Deserialize time: 0.0803s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0682s, Aggregation+Serialization time: 0.0792s 
Deserialize time: 0.0702s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0685s, Aggregation+Serialization time: 0.0804s 
Deserialize time: 0.0921s, Aggregation+Serialization time: 0.0758s 
Deserialize time: 0.0555s, Aggregation+Serialization time: 0.0761s 
Deserialize time: 0.0571s, Aggregation+Serialization time: 0.0754s 
Deserialize time: 0.0769s, Aggregation+Serialization time: 0.0839s 
Deserialize time: 0.0769s, Aggregation+Serialization time: 0.0944s 
Deserialize time: 0.0622s, Aggregation+Serialization time: 0.0880s 
Deserialize time: 0.0688s, Aggregation+Serialization time: 0.1312s 
Deserialize time: 0.0578s, Aggregation+Serialization time: 0.0873s 
Deserialize time: 0.0611s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0687s, Aggregation+Serialization time: 0.0766s 
Deserialize time: 0.0707s, Aggregation+Serialization time: 0.0784s 
Deserialize time: 0.0665s, Aggregation+Serialization time: 0.0779s 
Deserialize time: 0.0635s, Aggregation+Serialization time: 0.0760s 
Deserialize time: 0.0653s, Aggregation+Serialization time: 0.0761s 
Deserialize time: 0.0642s, Aggregation+Serialization time: 0.1139s 
Deserialize time: 0.0663s, Aggregation+Serialization time: 0.0752s 
Deserialize time: 0.0638s, Aggregation+Serialization time: 0.0942s 
Deserialize time: 0.0561s, Aggregation+Serialization time: 0.0764s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.0735s 
Deserialize time: 0.0586s, Aggregation+Serialization time: 0.0831s 
Deserialize time: 0.0711s, Aggregation+Serialization time: 0.0769s 
Deserialize time: 0.0573s, Aggregation+Serialization time: 0.0877s 
Deserialize time: 0.0570s, Aggregation+Serialization time: 0.0810s 
Deserialize time: 0.0672s, Aggregation+Serialization time: 0.1236s 
Deserialize time: 0.0653s, Aggregation+Serialization time: 0.0766s 
Deserialize time: 0.0663s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0646s, Aggregation+Serialization time: 0.0829s 
Deserialize time: 0.0770s, Aggregation+Serialization time: 0.0764s 
Deserialize time: 0.0848s, Aggregation+Serialization time: 0.0766s 
Deserialize time: 0.1139s, Aggregation+Serialization time: 0.0757s 
Deserialize time: 0.0655s, Aggregation+Serialization time: 0.0764s 
Deserialize time: 0.0672s, Aggregation+Serialization time: 0.1028s 
Deserialize time: 0.1356s, Aggregation+Serialization time: 0.0764s 
Deserialize time: 0.0769s, Aggregation+Serialization time: 0.1124s 
Deserialize time: 0.0801s, Aggregation+Serialization time: 0.0897s 
Deserialize time: 0.0667s, Aggregation+Serialization time: 0.0775s 
Deserialize time: 0.1047s, Aggregation+Serialization time: 0.1140s 
Deserialize time: 0.0662s, Aggregation+Serialization time: 0.0760s 
Deserialize time: 0.0649s, Aggregation+Serialization time: 0.0815s 
Deserialize time: 0.0676s, Aggregation+Serialization time: 0.0798s 
Deserialize time: 0.0683s, Aggregation+Serialization time: 0.0862s 
Deserialize time: 0.0745s, Aggregation+Serialization time: 0.0812s 
Deserialize time: 0.0671s, Aggregation+Serialization time: 0.1878s 
Deserialize time: 0.0619s, Aggregation+Serialization time: 0.0860s 
Deserialize time: 0.0610s, Aggregation+Serialization time: 0.0839s 
Deserialize time: 0.0629s, Aggregation+Serialization time: 0.0838s 
Deserialize time: 0.0585s, Aggregation+Serialization time: 0.1054s 
Deserialize time: 0.0530s, Aggregation+Serialization time: 0.0804s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.1021s 
Deserialize time: 0.0684s, Aggregation+Serialization time: 0.0747s 
Deserialize time: 0.0687s, Aggregation+Serialization time: 0.0739s 
Deserialize time: 0.0530s, Aggregation+Serialization time: 0.0892s 
Deserialize time: 0.0570s, Aggregation+Serialization time: 0.0765s 
Deserialize time: 0.0686s, Aggregation+Serialization time: 0.0765s 
Deserialize time: 0.0664s, Aggregation+Serialization time: 0.0778s 
Deserialize time: 0.0774s, Aggregation+Serialization time: 0.0823s 
Deserialize time: 0.0767s, Aggregation+Serialization time: 0.0825s 
Deserialize time: 0.0793s, Aggregation+Serialization time: 0.0802s 
Deserialize time: 0.0711s, Aggregation+Serialization time: 0.0940s 
Deserialize time: 0.0734s, Aggregation+Serialization time: 0.0852s 
