Round: 1, Train time: 47.2281s, Encrypt+Serialize time: 1.8732s, Decrypt+Deserialize time: 0.4804s
Round: 2, Train time: 47.2719s, Encrypt+Serialize time: 1.3395s, Decrypt+Deserialize time: 0.3762s
Round: 3, Train time: 53.2170s, Encrypt+Serialize time: 1.1567s, Decrypt+Deserialize time: 0.3068s
Round: 4, Train time: 57.8485s, Encrypt+Serialize time: 1.2991s, Decrypt+Deserialize time: 0.2727s
Round: 5, Train time: 45.0712s, Encrypt+Serialize time: 1.1774s, Decrypt+Deserialize time: 0.2977s
Round: 6, Train time: 51.0446s, Encrypt+Serialize time: 1.1098s, Decrypt+Deserialize time: 0.2822s
Round: 7, Train time: 57.4083s, Encrypt+Serialize time: 1.5548s, Decrypt+Deserialize time: 0.3917s
Round: 8, Train time: 42.8536s, Encrypt+Serialize time: 1.3935s, Decrypt+Deserialize time: 0.3567s
Round: 9, Train time: 38.7202s, Encrypt+Serialize time: 1.2210s, Decrypt+Deserialize time: 0.2716s
Round: 10, Train time: 36.1118s, Encrypt+Serialize time: 1.0037s, Decrypt+Deserialize time: 0.2895s
Round: 11, Train time: 56.8158s, Encrypt+Serialize time: 1.3219s, Decrypt+Deserialize time: 0.3654s
Round: 12, Train time: 46.4611s, Encrypt+Serialize time: 1.2354s, Decrypt+Deserialize time: 0.3150s
Round: 13, Train time: 49.9628s, Encrypt+Serialize time: 1.0610s, Decrypt+Deserialize time: 0.2741s
Round: 14, Train time: 56.7539s, Encrypt+Serialize time: 1.6273s, Decrypt+Deserialize time: 0.4219s
Round: 15, Train time: 52.3548s, Encrypt+Serialize time: 1.4600s, Decrypt+Deserialize time: 0.3325s
Round: 16, Train time: 44.0404s, Encrypt+Serialize time: 1.1268s, Decrypt+Deserialize time: 0.2912s
Round: 17, Train time: 40.5327s, Encrypt+Serialize time: 1.1488s, Decrypt+Deserialize time: 0.3147s
Round: 18, Train time: 39.6437s, Encrypt+Serialize time: 1.1635s, Decrypt+Deserialize time: 0.3095s
Round: 19, Train time: 38.4325s, Encrypt+Serialize time: 1.1423s, Decrypt+Deserialize time: 0.3052s
Round: 20, Train time: 46.0863s, Encrypt+Serialize time: 1.2972s, Decrypt+Deserialize time: 0.3372s
Round: 21, Train time: 41.8157s, Encrypt+Serialize time: 1.5212s, Decrypt+Deserialize time: 0.4042s
Round: 22, Train time: 54.7120s, Encrypt+Serialize time: 1.2350s, Decrypt+Deserialize time: 0.3226s
Round: 23, Train time: 48.9461s, Encrypt+Serialize time: 1.3000s, Decrypt+Deserialize time: 0.3559s
Round: 24, Train time: 54.7489s, Encrypt+Serialize time: 1.2014s, Decrypt+Deserialize time: 0.2918s
Round: 25, Train time: 49.2001s, Encrypt+Serialize time: 2.1079s, Decrypt+Deserialize time: 0.5173s
Round: 26, Train time: 42.7341s, Encrypt+Serialize time: 1.4168s, Decrypt+Deserialize time: 0.3697s
Round: 27, Train time: 41.2709s, Encrypt+Serialize time: 1.2159s, Decrypt+Deserialize time: 0.2839s
Round: 28, Train time: 47.5892s, Encrypt+Serialize time: 1.3883s, Decrypt+Deserialize time: 0.3574s
Round: 29, Train time: 43.8917s, Encrypt+Serialize time: 1.9005s, Decrypt+Deserialize time: 0.4904s
Round: 30, Train time: 54.5717s, Encrypt+Serialize time: 1.2861s, Decrypt+Deserialize time: 0.3447s
Round: 31, Train time: 51.5126s, Encrypt+Serialize time: 1.3919s, Decrypt+Deserialize time: 0.3825s
Round: 32, Train time: 41.6615s, Encrypt+Serialize time: 1.5197s, Decrypt+Deserialize time: 0.4155s
Round: 33, Train time: 51.2029s, Encrypt+Serialize time: 2.3364s, Decrypt+Deserialize time: 0.4192s
Round: 34, Train time: 51.1217s, Encrypt+Serialize time: 1.5506s, Decrypt+Deserialize time: 0.3854s
Round: 35, Train time: 39.0545s, Encrypt+Serialize time: 1.3303s, Decrypt+Deserialize time: 0.3465s
Round: 36, Train time: 43.0870s, Encrypt+Serialize time: 1.2367s, Decrypt+Deserialize time: 0.3485s
Round: 37, Train time: 45.6023s, Encrypt+Serialize time: 1.2687s, Decrypt+Deserialize time: 0.3029s
Round: 38, Train time: 52.5341s, Encrypt+Serialize time: 1.4386s, Decrypt+Deserialize time: 0.3111s
Round: 39, Train time: 45.2498s, Encrypt+Serialize time: 1.3168s, Decrypt+Deserialize time: 0.3125s
Round: 40, Train time: 39.8692s, Encrypt+Serialize time: 1.1881s, Decrypt+Deserialize time: 0.3259s
Round: 41, Train time: 41.8726s, Encrypt+Serialize time: 1.2385s, Decrypt+Deserialize time: 0.3050s
Round: 42, Train time: 53.1762s, Encrypt+Serialize time: 1.3981s, Decrypt+Deserialize time: 0.3496s
Round: 43, Train time: 52.6792s, Encrypt+Serialize time: 1.2365s, Decrypt+Deserialize time: 0.3160s
Round: 44, Train time: 38.9252s, Encrypt+Serialize time: 1.5915s, Decrypt+Deserialize time: 0.3628s
Round: 45, Train time: 50.8296s, Encrypt+Serialize time: 1.5424s, Decrypt+Deserialize time: 0.3971s
Round: 46, Train time: 40.3731s, Encrypt+Serialize time: 1.5700s, Decrypt+Deserialize time: 0.3847s
Round: 47, Train time: 43.9939s, Encrypt+Serialize time: 1.3944s, Decrypt+Deserialize time: 0.3580s
Round: 48, Train time: 38.7955s, Encrypt+Serialize time: 1.1952s, Decrypt+Deserialize time: 0.3159s
Round: 49, Train time: 41.1247s, Encrypt+Serialize time: 1.6533s, Decrypt+Deserialize time: 0.3550s
Round: 50, Train time: 46.7733s, Encrypt+Serialize time: 1.3373s, Decrypt+Deserialize time: 0.3447s
Round: 51, Train time: 50.4232s, Encrypt+Serialize time: 1.3233s, Decrypt+Deserialize time: 0.3248s
Round: 52, Train time: 48.1044s, Encrypt+Serialize time: 1.1845s, Decrypt+Deserialize time: 0.3299s
Round: 53, Train time: 43.4182s, Encrypt+Serialize time: 1.3075s, Decrypt+Deserialize time: 0.3827s
Round: 54, Train time: 43.0114s, Encrypt+Serialize time: 1.4767s, Decrypt+Deserialize time: 0.3880s
