Round: 1, Train time: 16.6257s, Encrypt+Serialize time: 0.5128s, Decrypt+Deserialize time: 0.1296s
Round: 2, Train time: 35.0734s, Encrypt+Serialize time: 0.5377s, Decrypt+Deserialize time: 0.1323s
Round: 3, Train time: 30.3521s, Encrypt+Serialize time: 0.5781s, Decrypt+Deserialize time: 0.1444s
Round: 4, Train time: 29.4165s, Encrypt+Serialize time: 0.5405s, Decrypt+Deserialize time: 0.1320s
Round: 5, Train time: 26.9007s, Encrypt+Serialize time: 0.6071s, Decrypt+Deserialize time: 0.1434s
Round: 6, Train time: 23.8949s, Encrypt+Serialize time: 0.5355s, Decrypt+Deserialize time: 0.1335s
Round: 7, Train time: 30.2756s, Encrypt+Serialize time: 0.5383s, Decrypt+Deserialize time: 0.1276s
Round: 8, Train time: 38.0060s, Encrypt+Serialize time: 0.5764s, Decrypt+Deserialize time: 0.1325s
Round: 9, Train time: 21.6697s, Encrypt+Serialize time: 0.5470s, Decrypt+Deserialize time: 0.1411s
Round: 10, Train time: 29.0017s, Encrypt+Serialize time: 0.5308s, Decrypt+Deserialize time: 0.1369s
Round: 11, Train time: 17.6448s, Encrypt+Serialize time: 0.5191s, Decrypt+Deserialize time: 0.1293s
Round: 12, Train time: 30.9479s, Encrypt+Serialize time: 0.5247s, Decrypt+Deserialize time: 0.1343s
Round: 13, Train time: 36.6404s, Encrypt+Serialize time: 0.5949s, Decrypt+Deserialize time: 0.1479s
Round: 14, Train time: 29.8818s, Encrypt+Serialize time: 0.6110s, Decrypt+Deserialize time: 0.1392s
Round: 15, Train time: 21.4184s, Encrypt+Serialize time: 0.5135s, Decrypt+Deserialize time: 0.1369s
Round: 16, Train time: 25.8657s, Encrypt+Serialize time: 0.5118s, Decrypt+Deserialize time: 0.1275s
Round: 17, Train time: 21.8525s, Encrypt+Serialize time: 0.5132s, Decrypt+Deserialize time: 0.1263s
Round: 18, Train time: 25.9826s, Encrypt+Serialize time: 0.5728s, Decrypt+Deserialize time: 0.1455s
Round: 19, Train time: 34.9846s, Encrypt+Serialize time: 0.5480s, Decrypt+Deserialize time: 0.1513s
Round: 20, Train time: 38.1742s, Encrypt+Serialize time: 0.5858s, Decrypt+Deserialize time: 0.1399s
Round: 21, Train time: 19.3395s, Encrypt+Serialize time: 0.5472s, Decrypt+Deserialize time: 0.1459s
Round: 22, Train time: 21.4056s, Encrypt+Serialize time: 0.5239s, Decrypt+Deserialize time: 0.1308s
Round: 23, Train time: 37.4693s, Encrypt+Serialize time: 0.5519s, Decrypt+Deserialize time: 0.1383s
Round: 24, Train time: 13.3798s, Encrypt+Serialize time: 0.6288s, Decrypt+Deserialize time: 0.1630s
Round: 25, Train time: 14.9449s, Encrypt+Serialize time: 0.5023s, Decrypt+Deserialize time: 0.1815s
Round: 26, Train time: 25.2992s, Encrypt+Serialize time: 0.5150s, Decrypt+Deserialize time: 0.1616s
Round: 27, Train time: 32.4117s, Encrypt+Serialize time: 0.5429s, Decrypt+Deserialize time: 0.1404s
Round: 28, Train time: 19.6106s, Encrypt+Serialize time: 0.5660s, Decrypt+Deserialize time: 0.1376s
Round: 29, Train time: 26.6191s, Encrypt+Serialize time: 0.5431s, Decrypt+Deserialize time: 0.1504s
Round: 30, Train time: 33.8301s, Encrypt+Serialize time: 0.5658s, Decrypt+Deserialize time: 0.1478s
Round: 31, Train time: 24.9664s, Encrypt+Serialize time: 0.5858s, Decrypt+Deserialize time: 0.1393s
Round: 32, Train time: 38.0937s, Encrypt+Serialize time: 0.5554s, Decrypt+Deserialize time: 0.1388s
Round: 33, Train time: 33.4201s, Encrypt+Serialize time: 0.5170s, Decrypt+Deserialize time: 0.1337s
Round: 34, Train time: 40.3485s, Encrypt+Serialize time: 0.8709s, Decrypt+Deserialize time: 0.1523s
Round: 35, Train time: 29.4045s, Encrypt+Serialize time: 0.5256s, Decrypt+Deserialize time: 0.1315s
Round: 36, Train time: 36.3120s, Encrypt+Serialize time: 0.5046s, Decrypt+Deserialize time: 0.1320s
Round: 37, Train time: 38.1017s, Encrypt+Serialize time: 0.5454s, Decrypt+Deserialize time: 0.1307s
Round: 38, Train time: 35.6178s, Encrypt+Serialize time: 0.7808s, Decrypt+Deserialize time: 0.1664s
Round: 39, Train time: 19.3316s, Encrypt+Serialize time: 0.5881s, Decrypt+Deserialize time: 0.1542s
Round: 40, Train time: 26.3443s, Encrypt+Serialize time: 0.5631s, Decrypt+Deserialize time: 0.1312s
Round: 41, Train time: 25.7830s, Encrypt+Serialize time: 0.5294s, Decrypt+Deserialize time: 0.1286s
Round: 42, Train time: 18.0562s, Encrypt+Serialize time: 0.5260s, Decrypt+Deserialize time: 0.1266s
Round: 43, Train time: 24.2367s, Encrypt+Serialize time: 0.7903s, Decrypt+Deserialize time: 0.1313s
Round: 44, Train time: 33.7777s, Encrypt+Serialize time: 0.5465s, Decrypt+Deserialize time: 0.1336s
Round: 45, Train time: 36.1044s, Encrypt+Serialize time: 0.5769s, Decrypt+Deserialize time: 0.1343s
Round: 46, Train time: 32.6906s, Encrypt+Serialize time: 0.5343s, Decrypt+Deserialize time: 0.1392s
Round: 47, Train time: 32.8799s, Encrypt+Serialize time: 0.5208s, Decrypt+Deserialize time: 0.1324s
Round: 48, Train time: 31.0458s, Encrypt+Serialize time: 0.5766s, Decrypt+Deserialize time: 0.1517s
Round: 49, Train time: 18.9050s, Encrypt+Serialize time: 0.5180s, Decrypt+Deserialize time: 0.1284s
Round: 50, Train time: 28.4380s, Encrypt+Serialize time: 0.5161s, Decrypt+Deserialize time: 0.1416s
Round: 51, Train time: 31.2829s, Encrypt+Serialize time: 0.6227s, Decrypt+Deserialize time: 0.1382s
Round: 52, Train time: 22.1661s, Encrypt+Serialize time: 0.5323s, Decrypt+Deserialize time: 0.2006s
Round: 53, Train time: 28.9001s, Encrypt+Serialize time: 0.5363s, Decrypt+Deserialize time: 0.1372s
